Value,LastModifiedDateUTC
"Schuyler County, Illinois",2019-06-04 22:00:14.557
"Schuyler County, Missouri",2019-06-04 22:00:14.557
"Schuyler County, New York",2019-06-04 22:00:14.557
"Schuylkill County, Pennsylvania",2019-06-04 22:00:14.557
"Scioto County, Ohio",2019-06-04 22:00:14.557
"Scotland County, Missouri",2019-06-04 22:00:14.557
"Scotland County, North Carolina",2019-06-04 22:00:14.557
"Scott County, Arkansas",2019-06-04 22:00:14.557
"Scott County, Illinois",2019-06-04 22:00:14.557
"Scott County, Indiana",2019-06-04 22:00:14.557
"Scott County, Iowa",2019-06-04 22:00:14.557
"Scott County, Kansas",2019-06-04 22:00:14.557
"Scott County, Kentucky",2019-06-04 22:00:14.557
"Scott County, Minnesota",2019-06-04 22:00:14.557
"Scott County, Mississippi",2019-06-04 22:00:14.557
"Scott County, Missouri",2019-06-04 22:00:14.557
"Scott County, Tennessee",2019-06-04 22:00:14.557
"Scott County, Virginia",2019-06-04 22:00:14.557
"Scotts Bluff County, Nebraska",2019-06-04 22:00:14.557
"Screven County, Georgia",2019-06-04 22:00:14.557
"Scurry County, Texas",2019-06-04 22:00:14.557
"Searcy County, Arkansas",2019-06-04 22:00:14.557
"Sebastian County, Arkansas",2019-06-04 22:00:14.557
"Sedgwick County, Colorado",2019-06-04 22:00:14.557
"Sedgwick County, Kansas",2019-06-04 22:00:14.557
"Seminole County, Florida",2019-06-04 22:00:14.557
"Seminole County, Georgia",2019-06-04 22:00:14.557
"Seminole County, Oklahoma",2019-06-04 22:00:14.557
"Seneca County, New York",2019-06-04 22:00:14.557
"Seneca County, Ohio",2019-06-04 22:00:14.557
"Sequatchie County, Tennessee",2019-06-04 22:00:14.557
"Sequoyah County, Oklahoma",2019-06-04 22:00:14.557
"Sevier County, Arkansas",2019-06-04 22:00:14.557
"Sevier County, Tennessee",2019-06-04 22:00:14.557
"Sevier County, Utah",2019-06-04 22:00:14.557
"Seward County, Kansas",2019-06-04 22:00:14.557
"Seward County, Nebraska",2019-06-04 22:00:14.557
"Shackelford County, Texas",2019-06-04 22:00:14.557
"Shannon County, Missouri",2019-06-04 22:00:14.557
"Shannon County, South Dakota",2019-06-04 22:00:14.557
"Sharkey County, Mississippi",2019-06-04 22:00:14.557
"Sharp County, Arkansas",2019-06-04 22:00:14.557
"Shasta County, California",2019-06-04 22:00:14.557
"Shawano County, Wisconsin",2019-06-04 22:00:14.557
"Shawnee County, Kansas",2019-06-04 22:00:14.557
"Sheboygan County, Wisconsin",2019-06-04 22:00:14.557
"Shelby County, Alabama",2019-06-04 22:00:14.557
"Shelby County, Illinois",2019-06-04 22:00:14.557
"Shelby County, Indiana",2019-06-04 22:00:14.557
"Shelby County, Iowa",2019-06-04 22:00:14.557
"Shelby County, Kentucky",2019-06-04 22:00:14.557
"Shelby County, Missouri",2019-06-04 22:00:14.557
"Shelby County, Ohio",2019-06-04 22:00:14.557
"Shelby County, Tennessee",2019-06-04 22:00:14.557
"Shelby County, Texas",2019-06-04 22:00:14.557
"Shenandoah County, Virginia",2019-06-04 22:00:14.557
"Sherburne County, Minnesota",2019-06-04 22:00:14.557
"Sheridan County, Kansas",2019-06-04 22:00:14.557
"Sheridan County, Montana",2019-06-04 22:00:14.557
"Sheridan County, Nebraska",2019-06-04 22:00:14.557
"Sheridan County, North Dakota",2019-06-04 22:00:14.557
"Sheridan County, Wyoming",2019-06-04 22:00:14.557
"Sherman County, Kansas",2019-06-04 22:00:14.557
"Sherman County, Nebraska",2019-06-04 22:00:14.557
"Sherman County, Oregon",2019-06-04 22:00:14.557
"Sherman County, Texas",2019-06-04 22:00:14.557
"Shiawassee County, Michigan",2019-06-04 22:00:14.557
"Shoshone County, Idaho",2019-06-04 22:00:14.557
"Sibley County, Minnesota",2019-06-04 22:00:14.557
"Sierra County, California",2019-06-04 22:00:14.557
"Sierra County, New Mexico",2019-06-04 22:00:14.557
"Silver Bow County, Montana",2019-06-04 22:00:14.557
"Simpson County, Kentucky",2019-06-04 22:00:14.557
"Simpson County, Mississippi",2019-06-04 22:00:14.557
"Sioux County, Iowa",2019-06-04 22:00:14.557
"Sioux County, Nebraska",2019-06-04 22:00:14.557
"Sioux County, North Dakota",2019-06-04 22:00:14.557
"Siskiyou County, California",2019-06-04 22:00:14.557
"Sitka, City and Borough of, Alaska",2019-06-04 22:00:14.557
"Skagit County, Washington",2019-06-04 22:00:14.557
"Skagway Borough, Municipality of, Alaska",2019-06-04 22:00:14.557
"Skamania County, Washington",2019-06-04 22:00:14.557
"Slope County, North Dakota",2019-06-04 22:00:14.557
"Smith County, Kansas",2019-06-04 22:00:14.557
"Smith County, Mississippi",2019-06-04 22:00:14.557
"Smith County, Tennessee",2019-06-04 22:00:14.557
"Smith County, Texas",2019-06-04 22:00:14.557
"Smyth County, Virginia",2019-06-04 22:00:14.557
"Snohomish County, Washington",2019-06-04 22:00:14.557
"Snyder County, Pennsylvania",2019-06-04 22:00:14.557
"Socorro County, New Mexico",2019-06-04 22:00:14.557
"Solano County, California",2019-06-04 22:00:14.557
"Somerset County, Maine",2019-06-04 22:00:14.557
"Somerset County, Maryland",2019-06-04 22:00:14.557
"Somerset County, New Jersey",2019-06-04 22:00:14.557
"Somerset County, Pennsylvania",2019-06-04 22:00:14.557
"Somervell County, Texas",2019-06-04 22:00:14.557
"Sonoma County, California",2019-06-04 22:00:14.557
"Southampton County, Virginia",2019-06-04 22:00:14.557
"Southeast Fairbanks Census Area, Alaska",2019-06-04 22:00:14.557
"Spalding County, Georgia",2019-06-04 22:00:14.557
"Spartanburg County, South Carolina",2019-06-04 22:00:14.557
"Spencer County, Indiana",2019-06-04 22:00:14.557
"Spencer County, Kentucky",2019-06-04 22:00:14.557
"Spink County, South Dakota",2019-06-04 22:00:14.557
"Spokane County, Washington",2019-06-04 22:00:14.557
"Spotsylvania County, Virginia",2019-06-04 22:00:14.557
"St. Bernard Parish, Louisiana",2019-06-04 22:00:14.557
"St. Charles County, Missouri",2019-06-04 22:00:14.557
"St. Charles Parish, Louisiana",2019-06-04 22:00:14.557
"St. Clair County, Alabama",2019-06-04 22:00:14.557
"St. Clair County, Illinois",2019-06-04 22:00:14.557
"St. Clair County, Michigan",2019-06-04 22:00:14.557
"St. Clair County, Missouri",2019-06-04 22:00:14.557
"St. Croix County, Wisconsin",2019-06-04 22:00:14.557
"St. Francis County, Arkansas",2019-06-04 22:00:14.557
"St. Francois County, Missouri",2019-06-04 22:00:14.557
"St. Helena Parish, Louisiana",2019-06-04 22:00:14.557
"St. James Parish, Louisiana",2019-06-04 22:00:14.557
"St. John the Baptist Parish, Louisiana",2019-06-04 22:00:14.557
"St. Johns County, Florida",2019-06-04 22:00:14.557
"St. Joseph County, Indiana",2019-06-04 22:00:14.557
"St. Joseph County, Michigan",2019-06-04 22:00:14.557
"St. Landry Parish, Louisiana",2019-06-04 22:00:14.557
"St. Lawrence County, New York",2019-06-04 22:00:14.557
"St. Louis County, Minnesota",2019-06-04 22:00:14.557
"St. Louis County, Missouri",2019-06-04 22:00:14.557
"St. Louis, City of, Missouri",2019-06-04 22:00:14.557
"St. Lucie County, Florida",2019-06-04 22:00:14.557
"St. Martin Parish, Louisiana",2019-06-04 22:00:14.557
"St. Mary Parish, Louisiana",2019-06-04 22:00:14.557
"St. Mary's County, Maryland",2019-06-04 22:00:14.557
"St. Tammany Parish, Louisiana",2019-06-04 22:00:14.557
"Stafford County, Kansas",2019-06-04 22:00:14.557
"Stafford County, Virginia",2019-06-04 22:00:14.557
"Stanislaus County, California",2019-06-04 22:00:14.557
"Stanley County, South Dakota",2019-06-04 22:00:14.557
"Stanly County, North Carolina",2019-06-04 22:00:14.557
"Stanton County, Kansas",2019-06-04 22:00:14.557
"Stanton County, Nebraska",2019-06-04 22:00:14.557
"Stark County, Illinois",2019-06-04 22:00:14.557
"Stark County, North Dakota",2019-06-04 22:00:14.557
"Stark County, Ohio",2019-06-04 22:00:14.557
"Starke County, Indiana",2019-06-04 22:00:14.557
"Starr County, Texas",2019-06-04 22:00:14.557
"Staunton, City of, Virginia",2019-06-04 22:00:14.557
"Ste. Genevieve County, Missouri",2019-06-04 22:00:14.557
"Stearns County, Minnesota",2019-06-04 22:00:14.557
"Steele County, Minnesota",2019-06-04 22:00:14.557
"Steele County, North Dakota",2019-06-04 22:00:14.557
"Stephens County, Georgia",2019-06-04 22:00:14.557
"Stephens County, Oklahoma",2019-06-04 22:00:14.557
"Stephens County, Texas",2019-06-04 22:00:14.557
"Stephenson County, Illinois",2019-06-04 22:00:14.557
"Sterling County, Texas",2019-06-04 22:00:14.557
"Steuben County, Indiana",2019-06-04 22:00:14.557
"Steuben County, New York",2019-06-04 22:00:14.557
"Stevens County, Kansas",2019-06-04 22:00:14.557
"Stevens County, Minnesota",2019-06-04 22:00:14.557
"Stevens County, Washington",2019-06-04 22:00:14.557
"Stewart County, Georgia",2019-06-04 22:00:14.557
"Stewart County, Tennessee",2019-06-04 22:00:14.557
"Stillwater County, Montana",2019-06-04 22:00:14.557
"Stoddard County, Missouri",2019-06-04 22:00:14.557
"Stokes County, North Carolina",2019-06-04 22:00:14.557
"Stone County, Arkansas",2019-06-04 22:00:14.557
"Stone County, Mississippi",2019-06-04 22:00:14.557
"Stone County, Missouri",2019-06-04 22:00:14.557
"Stonewall County, Texas",2019-06-04 22:00:14.557
"Storey County, Nevada",2019-06-04 22:00:14.557
"Story County, Iowa",2019-06-04 22:00:14.557
"Strafford County, New Hampshire",2019-06-04 22:00:14.557
"Stutsman County, North Dakota",2019-06-04 22:00:14.557
"Sublette County, Wyoming",2019-06-04 22:00:14.557
"Suffolk County, Massachusetts",2019-06-04 22:00:14.557
"Suffolk County, New York",2019-06-04 22:00:14.557
"Suffolk, City of, Virginia",2019-06-04 22:00:14.557
"Sullivan County, Indiana",2019-06-04 22:00:14.557
"Sullivan County, Missouri",2019-06-04 22:00:14.557
"Sullivan County, New Hampshire",2019-06-04 22:00:14.557
"Sullivan County, New York",2019-06-04 22:00:14.557
"Sullivan County, Pennsylvania",2019-06-04 22:00:14.557
"Sullivan County, Tennessee",2019-06-04 22:00:14.557
"Sully County, South Dakota",2019-06-04 22:00:14.557
"Summers County, West Virginia",2019-06-04 22:00:14.557
"Summit County, Colorado",2019-06-04 22:00:14.557
"Summit County, Ohio",2019-06-04 22:00:14.557
"Summit County, Utah",2019-06-04 22:00:14.557
"Sumner County, Kansas",2019-06-04 22:00:14.557
"Sumner County, Tennessee",2019-06-04 22:00:14.557
"Sumter County, Alabama",2019-06-04 22:00:14.557
"Sumter County, Florida",2019-06-04 22:00:14.557
"Sumter County, Georgia",2019-06-04 22:00:14.557
"Sumter County, South Carolina",2019-06-04 22:00:14.557
"Sunflower County, Mississippi",2019-06-04 22:00:14.557
"Surry County, North Carolina",2019-06-04 22:00:14.557
"Surry County, Virginia",2019-06-04 22:00:14.557
"Susquehanna County, Pennsylvania",2019-06-04 22:00:14.557
"Sussex County, Delaware",2019-06-04 22:00:14.557
"Sussex County, New Jersey",2019-06-04 22:00:14.557
"Sussex County, Virginia",2019-06-04 22:00:14.557
"Sutter County, California",2019-06-04 22:00:14.557
"Sutton County, Texas",2019-06-04 22:00:14.557
"Suwannee County, Florida",2019-06-04 22:00:14.557
"Swain County, North Carolina",2019-06-04 22:00:14.557
"Sweet Grass County, Montana",2019-06-04 22:00:14.557
"Sweetwater County, Wyoming",2019-06-04 22:00:14.557
"Swift County, Minnesota",2019-06-04 22:00:14.557
"Swisher County, Texas",2019-06-04 22:00:14.557
"Switzerland County, Indiana",2019-06-04 22:00:14.557
"Talbot County, Georgia",2019-06-04 22:00:14.557
"Talbot County, Maryland",2019-06-04 22:00:14.557
"Taliaferro County, Georgia",2019-06-04 22:00:14.557
"Talladega County, Alabama",2019-06-04 22:00:14.557
"Tallahatchie County, Mississippi",2019-06-04 22:00:14.557
"Tallapoosa County, Alabama",2019-06-04 22:00:14.557
"Tama County, Iowa",2019-06-04 22:00:14.557
"Taney County, Missouri",2019-06-04 22:00:14.557
"Tangipahoa Parish, Louisiana",2019-06-04 22:00:14.557
"Taos County, New Mexico",2019-06-04 22:00:14.557
"Tarrant County, Texas",2019-06-04 22:00:14.557
"Tate County, Mississippi",2019-06-04 22:00:14.557
"Tattnall County, Georgia",2019-06-04 22:00:14.557
"Taylor County, Florida",2019-06-04 22:00:14.557
"Taylor County, Georgia",2019-06-04 22:00:14.557
"Taylor County, Iowa",2019-06-04 22:00:14.557
"Taylor County, Kentucky",2019-06-04 22:00:14.557
"Taylor County, Texas",2019-06-04 22:00:14.557
"Taylor County, West Virginia",2019-06-04 22:00:14.557
"Taylor County, Wisconsin",2019-06-04 22:00:14.557
"Tazewell County, Illinois",2019-06-04 22:00:14.557
"Tazewell County, Virginia",2019-06-04 22:00:14.557
"Tehama County, California",2019-06-04 22:00:14.557
"Telfair County, Georgia",2019-06-04 22:00:14.557
"Teller County, Colorado",2019-06-04 22:00:14.557
"Tensas Parish, Louisiana",2019-06-04 22:00:14.557
"Terrebonne Parish, Louisiana",2019-06-04 22:00:14.557
"Terrell County, Georgia",2019-06-04 22:00:14.557
"Terrell County, Texas",2019-06-04 22:00:14.557
"Terry County, Texas",2019-06-04 22:00:14.557
"Teton County, Idaho",2019-06-04 22:00:14.557
"Teton County, Montana",2019-06-04 22:00:14.557
"Teton County, Wyoming",2019-06-04 22:00:14.557
"Texas County, Missouri",2019-06-04 22:00:14.557
"Texas County, Oklahoma",2019-06-04 22:00:14.557
"Thayer County, Nebraska",2019-06-04 22:00:14.557
"Thomas County, Georgia",2019-06-04 22:00:14.557
"Thomas County, Kansas",2019-06-04 22:00:14.557
"Thomas County, Nebraska",2019-06-04 22:00:14.557
"Throckmorton County, Texas",2019-06-04 22:00:14.557
"Thurston County, Nebraska",2019-06-04 22:00:14.557
"Thurston County, Washington",2019-06-04 22:00:14.557
"Tift County, Georgia",2019-06-04 22:00:14.557
"Tillamook County, Oregon",2019-06-04 22:00:14.557
"Tillman County, Oklahoma",2019-06-04 22:00:14.557
"Tioga County, New York",2019-06-04 22:00:14.557
"Tioga County, Pennsylvania",2019-06-04 22:00:14.557
"Tippah County, Mississippi",2019-06-04 22:00:14.557
"Tippecanoe County, Indiana",2019-06-04 22:00:14.557
"Tipton County, Indiana",2019-06-04 22:00:14.557
"Tipton County, Tennessee",2019-06-04 22:00:14.557
"Tishomingo County, Mississippi",2019-06-04 22:00:14.557
"Titus County, Texas",2019-06-04 22:00:14.557
"Todd County, Kentucky",2019-06-04 22:00:14.557
"Todd County, Minnesota",2019-06-04 22:00:14.557
"Todd County, South Dakota",2019-06-04 22:00:14.557
"Tolland County, Connecticut",2019-06-04 22:00:14.557
"Tom Green County, Texas",2019-06-04 22:00:14.557
"Tompkins County, New York",2019-06-04 22:00:14.557
"Tooele County, Utah",2019-06-04 22:00:14.557
"Toole County, Montana",2019-06-04 22:00:14.557
"Toombs County, Georgia",2019-06-04 22:00:14.557
"Torrance County, New Mexico",2019-06-04 22:00:14.557
"Towner County, North Dakota",2019-06-04 22:00:14.557
"Towns County, Georgia",2019-06-04 22:00:14.557
"Traill County, North Dakota",2019-06-04 22:00:14.557
"Transylvania County, North Carolina",2019-06-04 22:00:14.557
"Traverse County, Minnesota",2019-06-04 22:00:14.557
"Travis County, Texas",2019-06-04 22:00:14.557
"Treasure County, Montana",2019-06-04 22:00:14.557
"Trego County, Kansas",2019-06-04 22:00:14.557
"Trempealeau County, Wisconsin",2019-06-04 22:00:14.557
"Treutlen County, Georgia",2019-06-04 22:00:14.557
"Trigg County, Kentucky",2019-06-04 22:00:14.557
"Trimble County, Kentucky",2019-06-04 22:00:14.557
"Trinity County, California",2019-06-04 22:00:14.557
"Trinity County, Texas",2019-06-04 22:00:14.557
"Tripp County, South Dakota",2019-06-04 22:00:14.557
"Troup County, Georgia",2019-06-04 22:00:14.557
"Trousdale County, Tennessee",2019-06-04 22:00:14.557
"Trumbull County, Ohio",2019-06-04 22:00:14.557
"Tucker County, West Virginia",2019-06-04 22:00:14.557
"Tulare County, California",2019-06-04 22:00:14.557
"Tulsa County, Oklahoma",2019-06-04 22:00:14.557
"Tunica County, Mississippi",2019-06-04 22:00:14.557
"Tuolumne County, California",2019-06-04 22:00:14.557
"Turner County, Georgia",2019-06-04 22:00:14.557
"Turner County, South Dakota",2019-06-04 22:00:14.557
"Tuscaloosa County, Alabama",2019-06-04 22:00:14.557
"Tuscarawas County, Ohio",2019-06-04 22:00:14.557
"Tuscola County, Michigan",2019-06-04 22:00:14.557
"Twiggs County, Georgia",2019-06-04 22:00:14.557
"Twin Falls County, Idaho",2019-06-04 22:00:14.557
"Tyler County, Texas",2019-06-04 22:00:14.557
"Tyler County, West Virginia",2019-06-04 22:00:14.557
"Tyrrell County, North Carolina",2019-06-04 22:00:14.557
"Uinta County, Wyoming",2019-06-04 22:00:14.557
"Uintah County, Utah",2019-06-04 22:00:14.557
"Ulster County, New York",2019-06-04 22:00:14.557
"Umatilla County, Oregon",2019-06-04 22:00:14.557
"Unicoi County, Tennessee",2019-06-04 22:00:14.557
"Union County, Arkansas",2019-06-04 22:00:14.557
"Union County, Florida",2019-06-04 22:00:14.557
"Union County, Georgia",2019-06-04 22:00:14.557
"Union County, Illinois",2019-06-04 22:00:14.557
"Union County, Indiana",2019-06-04 22:00:14.557
"Union County, Iowa",2019-06-04 22:00:14.557
"Union County, Kentucky",2019-06-04 22:00:14.557
"Union County, Mississippi",2019-06-04 22:00:14.557
"Union County, New Jersey",2019-06-04 22:00:14.557
"Union County, New Mexico",2019-06-04 22:00:14.557
"Union County, North Carolina",2019-06-04 22:00:14.557
"Union County, Ohio",2019-06-04 22:00:14.557
"Union County, Oregon",2019-06-04 22:00:14.557
"Union County, Pennsylvania",2019-06-04 22:00:14.557
"Union County, South Carolina",2019-06-04 22:00:14.557
"Union County, South Dakota",2019-06-04 22:00:14.557
"Union County, Tennessee",2019-06-04 22:00:14.557
"Union Parish, Louisiana",2019-06-04 22:00:14.557
"Upshur County, Texas",2019-06-04 22:00:14.557
"Upshur County, West Virginia",2019-06-04 22:00:14.557
"Upson County, Georgia",2019-06-04 22:00:14.557
"Upton County, Texas",2019-06-04 22:00:14.557
"Utah County, Utah",2019-06-04 22:00:14.557
"Uvalde County, Texas",2019-06-04 22:00:14.557
"Val Verde County, Texas",2019-06-04 22:00:14.557
"Valdez-Cordova Census Area, Alaska",2019-06-04 22:00:14.557
"Valencia County, New Mexico",2019-06-04 22:00:14.557
"Valley County, Idaho",2019-06-04 22:00:14.557
"Valley County, Montana",2019-06-04 22:00:14.557
"Valley County, Nebraska",2019-06-04 22:00:14.557
"Van Buren County, Arkansas",2019-06-04 22:00:14.557
"Van Buren County, Iowa",2019-06-04 22:00:14.557
"Van Buren County, Michigan",2019-06-04 22:00:14.557
"Van Buren County, Tennessee",2019-06-04 22:00:14.557
"Van Wert County, Ohio",2019-06-04 22:00:14.557
"Van Zandt County, Texas",2019-06-04 22:00:14.557
"Vance County, North Carolina",2019-06-04 22:00:14.557
"Vanderburgh County, Indiana",2019-06-04 22:00:14.557
"Venango County, Pennsylvania",2019-06-04 22:00:14.557
"Ventura County, California",2019-06-04 22:00:14.557
"Vermilion County, Illinois",2019-06-04 22:00:14.557
"Vermilion Parish, Louisiana",2019-06-04 22:00:14.557
"Vermillion County, Indiana",2019-06-04 22:00:14.557
"Vernon County, Missouri",2019-06-04 22:00:14.557
"Vernon County, Wisconsin",2019-06-04 22:00:14.557
"Vernon Parish, Louisiana",2019-06-04 22:00:14.557
"Victoria County, Texas",2019-06-04 22:00:14.557
"Vigo County, Indiana",2019-06-04 22:00:14.557
"Vilas County, Wisconsin",2019-06-04 22:00:14.557
"Vinton County, Ohio",2019-06-04 22:00:14.557
"Virginia Beach, City of, Virginia",2019-06-04 22:00:14.557
"Volusia County, Florida",2019-06-04 22:00:14.557
"Wabash County, Illinois",2019-06-04 22:00:14.557
"Wabash County, Indiana",2019-06-04 22:00:14.557
"Wabasha County, Minnesota",2019-06-04 22:00:14.557
"Wabaunsee County, Kansas",2019-06-04 22:00:14.557
"Wade Hampton Census Area, Alaska",2019-06-04 22:00:14.557
"Wadena County, Minnesota",2019-06-04 22:00:14.557
"Wagoner County, Oklahoma",2019-06-04 22:00:14.557
"Wahkiakum County, Washington",2019-06-04 22:00:14.557
"Wake County, North Carolina",2019-06-04 22:00:14.557
"Wakulla County, Florida",2019-06-04 22:00:14.557
"Waldo County, Maine",2019-06-04 22:00:14.557
"Walker County, Alabama",2019-06-04 22:00:14.557
"Walker County, Georgia",2019-06-04 22:00:14.557
"Walker County, Texas",2019-06-04 22:00:14.557
"Walla Walla County, Washington",2019-06-04 22:00:14.557
"Wallace County, Kansas",2019-06-04 22:00:14.557
"Waller County, Texas",2019-06-04 22:00:14.557
"Wallowa County, Oregon",2019-06-04 22:00:14.557
"Walsh County, North Dakota",2019-06-04 22:00:14.557
"Walthall County, Mississippi",2019-06-04 22:00:14.557
"Walton County, Florida",2019-06-04 22:00:14.557
"Walton County, Georgia",2019-06-04 22:00:14.557
"Walworth County, South Dakota",2019-06-04 22:00:14.557
"Walworth County, Wisconsin",2019-06-04 22:00:14.557
"Wapello County, Iowa",2019-06-04 22:00:14.557
"Ward County, North Dakota",2019-06-04 22:00:14.557
"Ward County, Texas",2019-06-04 22:00:14.557
"Ware County, Georgia",2019-06-04 22:00:14.557
"Warren County, Georgia",2019-06-04 22:00:14.557
"Warren County, Illinois",2019-06-04 22:00:14.557
"Warren County, Indiana",2019-06-04 22:00:14.557
"Warren County, Iowa",2019-06-04 22:00:14.557
"Warren County, Kentucky",2019-06-04 22:00:14.557
"Warren County, Mississippi",2019-06-04 22:00:14.557
"Warren County, Missouri",2019-06-04 22:00:14.557
"Warren County, New Jersey",2019-06-04 22:00:14.557
"Warren County, New York",2019-06-04 22:00:14.557
"Warren County, North Carolina",2019-06-04 22:00:14.557
"Warren County, Ohio",2019-06-04 22:00:14.557
"Warren County, Pennsylvania",2019-06-04 22:00:14.557
"Warren County, Tennessee",2019-06-04 22:00:14.557
"Warren County, Virginia",2019-06-04 22:00:14.557
"Warrick County, Indiana",2019-06-04 22:00:14.557
"Wasatch County, Utah",2019-06-04 22:00:14.557
"Wasco County, Oregon",2019-06-04 22:00:14.557
"Waseca County, Minnesota",2019-06-04 22:00:14.557
"Washakie County, Wyoming",2019-06-04 22:00:14.557
"Washburn County, Wisconsin",2019-06-04 22:00:14.557
"Washington County, Alabama",2019-06-04 22:00:14.557
"Washington County, Arkansas",2019-06-04 22:00:14.557
"Washington County, Colorado",2019-06-04 22:00:14.557
"Washington County, Florida",2019-06-04 22:00:14.557
"Washington County, Georgia",2019-06-04 22:00:14.557
"Washington County, Idaho",2019-06-04 22:00:14.557
"Washington County, Illinois",2019-06-04 22:00:14.557
"Washington County, Indiana",2019-06-04 22:00:14.557
"Washington County, Iowa",2019-06-04 22:00:14.557
"Washington County, Kansas",2019-06-04 22:00:14.557
"Washington County, Kentucky",2019-06-04 22:00:14.557
"Washington County, Maine",2019-06-04 22:00:14.557
"Washington County, Maryland",2019-06-04 22:00:14.557
"Washington County, Minnesota",2019-06-04 22:00:14.557
"Washington County, Mississippi",2019-06-04 22:00:14.557
"Washington County, Missouri",2019-06-04 22:00:14.557
"Washington County, Nebraska",2019-06-04 22:00:14.557
"Washington County, New York",2019-06-04 22:00:14.557
"Washington County, North Carolina",2019-06-04 22:00:14.557
"Washington County, Ohio",2019-06-04 22:00:14.557
"Washington County, Oklahoma",2019-06-04 22:00:14.557
"Washington County, Oregon",2019-06-04 22:00:14.557
"Washington County, Pennsylvania",2019-06-04 22:00:14.557
"Washington County, Rhode Island",2019-06-04 22:00:14.557
"Washington County, Tennessee",2019-06-04 22:00:14.557
"Washington County, Texas",2019-06-04 22:00:14.557
"Washington County, Utah",2019-06-04 22:00:14.557
"Washington County, Vermont",2019-06-04 22:00:14.557
"Washington County, Virginia",2019-06-04 22:00:14.557
"Washington County, Wisconsin",2019-06-04 22:00:14.557
"Washington Parish, Louisiana",2019-06-04 22:00:14.557
"Washita County, Oklahoma",2019-06-04 22:00:14.557
"Washoe County, Nevada",2019-06-04 22:00:14.557
"Washtenaw County, Michigan",2019-06-04 22:00:14.557
"Watauga County, North Carolina",2019-06-04 22:00:14.557
"Watonwan County, Minnesota",2019-06-04 22:00:14.557
"Waukesha County, Wisconsin",2019-06-04 22:00:14.557
"Waupaca County, Wisconsin",2019-06-04 22:00:14.557
"Waushara County, Wisconsin",2019-06-04 22:00:14.557
"Wayne County, Georgia",2019-06-04 22:00:14.557
"Wayne County, Illinois",2019-06-04 22:00:14.557
"Wayne County, Indiana",2019-06-04 22:00:14.557
"Wayne County, Iowa",2019-06-04 22:00:14.557
"Wayne County, Kentucky",2019-06-04 22:00:14.557
"Wayne County, Michigan",2019-06-04 22:00:14.557
"Wayne County, Mississippi",2019-06-04 22:00:14.557
"Wayne County, Missouri",2019-06-04 22:00:14.557
"Wayne County, Nebraska",2019-06-04 22:00:14.557
"Wayne County, New York",2019-06-04 22:00:14.557
"Wayne County, North Carolina",2019-06-04 22:00:14.557
"Wayne County, Ohio",2019-06-04 22:00:14.557
"Wayne County, Pennsylvania",2019-06-04 22:00:14.557
"Wayne County, Tennessee",2019-06-04 22:00:14.557
"Wayne County, Utah",2019-06-04 22:00:14.557
"Wayne County, West Virginia",2019-06-04 22:00:14.557
"Waynesboro, City of, Virginia",2019-06-04 22:00:14.557
"Weakley County, Tennessee",2019-06-04 22:00:14.557
"Webb County, Texas",2019-06-04 22:00:14.557
"Weber County, Utah",2019-06-04 22:00:14.557
"Webster County, Georgia",2019-06-04 22:00:14.557
"Webster County, Iowa",2019-06-04 22:00:14.557
"Webster County, Kentucky",2019-06-04 22:00:14.557
"Webster County, Mississippi",2019-06-04 22:00:14.557
"Webster County, Missouri",2019-06-04 22:00:14.557
"Webster County, Nebraska",2019-06-04 22:00:14.557
"Webster County, West Virginia",2019-06-04 22:00:14.557
"Webster Parish, Louisiana",2019-06-04 22:00:14.557
"Weld County, Colorado",2019-06-04 22:00:14.557
"Wells County, Indiana",2019-06-04 22:00:14.557
"Wells County, North Dakota",2019-06-04 22:00:14.557
"West Baton Rouge Parish, Louisiana",2019-06-04 22:00:14.557
"West Carroll Parish, Louisiana",2019-06-04 22:00:14.557
"West Feliciana Parish, Louisiana",2019-06-04 22:00:14.557
"Westchester County, New York",2019-06-04 22:00:14.557
"Westmoreland County, Pennsylvania",2019-06-04 22:00:14.557
"Westmoreland County, Virginia",2019-06-04 22:00:14.557
"Weston County, Wyoming",2019-06-04 22:00:14.557
"Wetzel County, West Virginia",2019-06-04 22:00:14.557
"Wexford County, Michigan",2019-06-04 22:00:14.557
"Wharton County, Texas",2019-06-04 22:00:14.557
"Whatcom County, Washington",2019-06-04 22:00:14.557
"Wheatland County, Montana",2019-06-04 22:00:14.557
"Wheeler County, Georgia",2019-06-04 22:00:14.557
"Wheeler County, Nebraska",2019-06-04 22:00:14.557
"Wheeler County, Oregon",2019-06-04 22:00:14.557
"Wheeler County, Texas",2019-06-04 22:00:14.557
"White County, Arkansas",2019-06-04 22:00:14.557
"White County, Georgia",2019-06-04 22:00:14.557
"White County, Illinois",2019-06-04 22:00:14.557
"White County, Indiana",2019-06-04 22:00:14.557
"White County, Tennessee",2019-06-04 22:00:14.557
"White Pine County, Nevada",2019-06-04 22:00:14.557
"Whiteside County, Illinois",2019-06-04 22:00:14.557
"Whitfield County, Georgia",2019-06-04 22:00:14.557
"Whitley County, Indiana",2019-06-04 22:00:14.557
"Whitley County, Kentucky",2019-06-04 22:00:14.557
"Whitman County, Washington",2019-06-04 22:00:14.557
"Wibaux County, Montana",2019-06-04 22:00:14.557
